"move_id","move_name","type","category","preview_id","preview_mp4","preview_gif","source_kind","ds_move_id","animation_reference","ds_animation_path","animation_class","source_manifest"
"MOVE_TRANSMUTE","Transmute","Psychic","Special","anim_0094","docs/approval/previews/mp4/anim_0094.mp4","docs/approval/previews/gif/anim_0094.gif","platinum-base-move","94","MOVE_PSYCHIC","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_TREPIDATION","Trepidation","Poison","Special","anim_0212","docs/approval/previews/mp4/anim_0212.mp4","docs/approval/previews/gif/anim_0212.gif","platinum-base-move","212","MOVE_MEAN_LOOK","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"TRESDESEOS","Tres Deseos","Fairy","Special","anim_0587","docs/approval/previews/mp4/anim_0587.mp4","docs/approval/previews/gif/anim_0587.gif","hg-engine-script","587","animations/hg-engine/gen6/587.s","animations/hg-engine/gen6/587.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"TRIGGER","Trigger","Psychic","Physical","anim_0772","docs/approval/previews/mp4/anim_0772.mp4","docs/approval/previews/gif/anim_0772.gif","hg-engine-script","772","animations/hg-engine/gen8/772.s","animations/hg-engine/gen8/772.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"TRIMTACKLE","Trim Tackle","Normal","Physical","anim_0546","docs/approval/previews/mp4/anim_0546.mp4","docs/approval/previews/gif/anim_0546.gif","hg-engine-script","546","animations/hg-engine/gen5/546.s","animations/hg-engine/gen5/546.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"TRINCHAR","Trinchar","Steel","Physical","anim_0547","docs/approval/previews/mp4/anim_0547.mp4","docs/approval/previews/gif/anim_0547.gif","hg-engine-script","547","animations/hg-engine/gen5/547.s","animations/hg-engine/gen5/547.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_TRIPLE_TREMOR","Triple Tremor","Ground","Physical","anim_0167","docs/approval/previews/mp4/anim_0167.mp4","docs/approval/previews/gif/anim_0167.gif","platinum-base-move","167","MOVE_TRIPLE_KICK","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"TRIPLEWHIRLING","Triple Whirling","Psychic","Physical","anim_0709","docs/approval/previews/mp4/anim_0709.mp4","docs/approval/previews/gif/anim_0709.gif","hg-engine-script","709","animations/hg-engine/gen7/709.s","animations/hg-engine/gen7/709.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"TRITIUMCANNON","Tritium Cannon","Fire","Special","anim_0893","docs/approval/previews/mp4/anim_0893.mp4","docs/approval/previews/gif/anim_0893.gif","hg-engine-script","893","animations/hg-engine/gen9/893.s","animations/hg-engine/gen9/893.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_TSUNAMI_HAMMER","Tsunami Hammer","Water","Physical","anim_0837","docs/approval/previews/mp4/anim_0837.mp4","docs/approval/previews/gif/anim_0837.gif","hg-engine-script","837","animations/hg-engine/gen8/837.s","animations/hg-engine/gen8/837.s","direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_DIRECT_RESOLUTION_PASS_14.csv"
"UNLEASHEDPOWER","Unleashed Power","Qmarks","Special","anim_0798","docs/approval/previews/mp4/anim_0798.mp4","docs/approval/previews/gif/anim_0798.gif","hg-engine-script","798","animations/hg-engine/gen8/798.s","animations/hg-engine/gen8/798.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"UPROOT","Uproot","Grass","Special","anim_0905","docs/approval/previews/mp4/anim_0905.mp4","docs/approval/previews/gif/anim_0905.gif","hg-engine-script","905","animations/hg-engine/gen9/905.s","animations/hg-engine/gen9/905.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"VENAMSKISS","Venam's Kiss","Poison","Physical","anim_0842","docs/approval/previews/mp4/anim_0842.mp4","docs/approval/previews/gif/anim_0842.gif","hg-engine-script","842","animations/hg-engine/gen8/842.s","animations/hg-engine/gen8/842.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_VENOM_BOLT","Venom Bolt","Poison","Physical","anim_0040","docs/approval/previews/mp4/anim_0040.mp4","docs/approval/previews/gif/anim_0040.gif","platinum-base-move","40","MOVE_POISON_STING","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_VEXING_VOID","Vexing Void","Dark","Special","anim_0464","docs/approval/previews/mp4/anim_0464.mp4","docs/approval/previews/gif/anim_0464.gif","platinum-base-move","464","MOVE_DARK_VOID","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"VILEASSAULT","Vile Assault","Poison","Physical","anim_0830","docs/approval/previews/mp4/anim_0830.mp4","docs/approval/previews/gif/anim_0830.gif","hg-engine-script","830","animations/hg-engine/gen8/830.s","animations/hg-engine/gen8/830.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"VINDUNAR","Vindunar","Flying","Special","anim_0849","docs/approval/previews/mp4/anim_0849.mp4","docs/approval/previews/gif/anim_0849.gif","hg-engine-script","849","animations/hg-engine/gen8/849.s","animations/hg-engine/gen8/849.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_VIRAL_STRIKE","Viral Strike","Poison","Physical","anim_0896","docs/approval/previews/mp4/anim_0896.mp4","docs/approval/previews/gif/anim_0896.gif","hg-engine-script","896","animations/hg-engine/gen9/896.s","animations/hg-engine/gen9/896.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"VIRAZON","Virazón","Water","Physical","anim_0875","docs/approval/previews/mp4/anim_0875.mp4","docs/approval/previews/gif/anim_0875.gif","hg-engine-script","875","animations/hg-engine/gen9/875.s","animations/hg-engine/gen9/875.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"BOOMINSTALL","Virus Inject","Qmarks","Status","anim_0675","docs/approval/previews/mp4/anim_0675.mp4","docs/approval/previews/gif/anim_0675.gif","hg-engine-script","675","animations/hg-engine/gen7/675.s","animations/hg-engine/gen7/675.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_VOLT_BOLT","Volt Bolt","Electric","Physical","anim_0344","docs/approval/previews/mp4/anim_0344.mp4","docs/approval/previews/gif/anim_0344.gif","platinum-base-move","344","MOVE_VOLT_TACKLE","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"WAKEUPSHOCK","Wake-Up Shock","Electric","Physical","anim_0719","docs/approval/previews/mp4/anim_0719.mp4","docs/approval/previews/gif/anim_0719.gif","hg-engine-script","719","animations/hg-engine/gen7/719.s","animations/hg-engine/gen7/719.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"WARHEAD","Warhead","Steel","Special","anim_0877","docs/approval/previews/mp4/anim_0877.mp4","docs/approval/previews/gif/anim_0877.gif","hg-engine-script","877","animations/hg-engine/gen9/877.s","animations/hg-engine/gen9/877.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_WATERLOG","Waterlog","Water","Status","anim_0055","docs/approval/previews/mp4/anim_0055.mp4","docs/approval/previews/gif/anim_0055.gif","platinum-base-move","55","MOVE_WATER_GUN","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"WAVELASH","Wave Lash","Water","Physical","anim_0713","docs/approval/previews/mp4/anim_0713.mp4","docs/approval/previews/gif/anim_0713.gif","hg-engine-script","713","animations/hg-engine/gen7/713.s","animations/hg-engine/gen7/713.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_WEB_SHOT","Web Shot","Bug","Physical","anim_0567","docs/approval/previews/mp4/anim_0567.mp4","docs/approval/previews/gif/anim_0567.gif","hg-engine-script","567","animations/hg-engine/gen6/567.s","animations/hg-engine/gen6/567.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"WEIRDFLEX","Weird Flex","Fighting","Status","anim_0504","docs/approval/previews/mp4/anim_0504.mp4","docs/approval/previews/gif/anim_0504.gif","hg-engine-script","504","animations/hg-engine/gen5/504.s","animations/hg-engine/gen5/504.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_WHIRLING_STRIKES","Whirling Strikes","Flying","Physical","anim_0816","docs/approval/previews/mp4/anim_0816.mp4","docs/approval/previews/gif/anim_0816.gif","hg-engine-script","816","animations/hg-engine/gen8/816.s","animations/hg-engine/gen8/816.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"WHIRLYHELIX","Whirly Helix","Flying","Physical","anim_0510","docs/approval/previews/mp4/anim_0510.mp4","docs/approval/previews/gif/anim_0510.gif","hg-engine-script","510","animations/hg-engine/gen5/510.s","animations/hg-engine/gen5/510.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"WHITEWRAITHS","White Wraiths","Ghost","Physical","anim_0569","docs/approval/previews/mp4/anim_0569.mp4","docs/approval/previews/gif/anim_0569.gif","hg-engine-script","569","animations/hg-engine/gen6/569.s","animations/hg-engine/gen6/569.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_WILD_SWING","Wild Swing","Normal","Physical","anim_0896","docs/approval/previews/mp4/anim_0896.mp4","docs/approval/previews/gif/anim_0896.gif","hg-engine-script","896","animations/hg-engine/gen9/896.s","animations/hg-engine/gen9/896.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"WILDFIRE","Wildfire","Fire","Status","anim_0911","docs/approval/previews/mp4/anim_0911.mp4","docs/approval/previews/gif/anim_0911.gif","hg-engine-script","911","animations/hg-engine/gen9/911.s","animations/hg-engine/gen9/911.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"WORMHOLE","Wormhole","Psychic","Special","anim_0891","docs/approval/previews/mp4/anim_0891.mp4","docs/approval/previews/gif/anim_0891.gif","hg-engine-script","891","animations/hg-engine/gen9/891.s","animations/hg-engine/gen9/891.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"WOWWIENER","Wow Wiener","Fire","Special","anim_0513","docs/approval/previews/mp4/anim_0513.mp4","docs/approval/previews/gif/anim_0513.gif","hg-engine-script","513","animations/hg-engine/gen5/513.s","animations/hg-engine/gen5/513.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_WYRM_WIND","Wyrm Wind","Dragon","Special","anim_0802","docs/approval/previews/mp4/anim_0802.mp4","docs/approval/previews/gif/anim_0802.gif","hg-engine-script","802","animations/hg-engine/gen8/802.s","animations/hg-engine/gen8/802.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_YGGDRASIL_FORCE","Yggdrasil Force","Grass","Physical","anim_0276","docs/approval/previews/mp4/anim_0276.mp4","docs/approval/previews/gif/anim_0276.gif","platinum-base-move","276","MOVE_SUPERPOWER","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"AHOGAMIENTO","Zambullida","Water","Special","anim_0736","docs/approval/previews/mp4/anim_0736.mp4","docs/approval/previews/gif/anim_0736.gif","hg-engine-script","736","animations/hg-engine/gen7/736.s","animations/hg-engine/gen7/736.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_ZAP_JIVE","Zap Jive","Electric","Special","anim_0689","docs/approval/previews/mp4/anim_0689.mp4","docs/approval/previews/gif/anim_0689.gif","hg-engine-script","689","animations/hg-engine/gen7/689.s","animations/hg-engine/gen7/689.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"ZARZAS","Zarzas","Grass","Physical","anim_0776","docs/approval/previews/mp4/anim_0776.mp4","docs/approval/previews/gif/anim_0776.gif","hg-engine-script","776","animations/hg-engine/gen8/776.s","animations/hg-engine/gen8/776.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"ZEALOUSDANCE","Zealous Dance","Dragon","Special","anim_0731","docs/approval/previews/mp4/anim_0731.mp4","docs/approval/previews/gif/anim_0731.gif","hg-engine-script","731","animations/hg-engine/gen7/731.s","animations/hg-engine/gen7/731.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_ZEPHYR_RUSH","Zephyr Rush","Flying","Physical","anim_0026","docs/approval/previews/mp4/anim_0026.mp4","docs/approval/previews/gif/anim_0026.gif","platinum-base-move","26","MOVE_JUMP_KICK","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"ZOMBIESTRIKE","Zombie Strike","Ghost","Physical","anim_0715","docs/approval/previews/mp4/anim_0715.mp4","docs/approval/previews/gif/anim_0715.gif","hg-engine-script","715","animations/hg-engine/gen7/715.s","animations/hg-engine/gen7/715.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
